price,transmission,mileage,fuelType,tax,mpg,engineSize
24368.00,1.00,4502.00,2.00,145.00,47.90,1.60
19495.00,3.00,31214.00,2.00,30.00,67.30,2.00
19990.00,1.00,16414.00,1.00,145.00,50.40,1.40
21495.00,1.00,27198.00,1.00,145.00,50.40,1.40
28995.00,3.00,17166.00,1.00,145.00,43.50,2.00
26990.00,3.00,18283.00,1.00,145.00,44.10,2.00
27995.00,3.00,15076.00,2.00,145.00,56.50,2.00
25995.00,3.00,29330.00,2.00,145.00,56.50,2.00
19995.00,1.00,25520.00,1.00,145.00,50.40,1.40
38534.00,3.00,7521.00,2.00,145.00,49.60,2.00
41995.00,3.00,933.00,2.00,145.00,45.60,2.00
19990.00,3.00,6018.00,2.00,145.00,52.30,1.60
18495.00,1.00,11330.00,1.00,145.00,42.80,1.50
33995.00,3.00,23478.00,2.00,235.00,42.20,3.00
18995.00,1.00,17872.00,2.00,145.00,64.20,1.60
30709.00,3.00,4327.00,1.00,145.00,39.80,2.00
48136.00,3.00,4813.00,2.00,145.00,33.20,3.00
24365.00,1.00,3578.00,2.00,145.00,47.90,1.60
33295.00,3.00,4196.00,2.00,145.00,47.90,2.00
13995.00,1.00,32065.00,1.00,30.00,55.40,1.40
28995.00,3.00,15072.00,2.00,200.00,47.10,3.00
16490.00,1.00,50286.00,2.00,145.00,61.40,2.00
23995.00,3.00,25667.00,1.00,145.00,40.40,2.00
35995.00,3.00,33165.00,2.00,200.00,47.90,3.00
19995.00,1.00,27078.00,1.00,125.00,50.40,1.40
19995.00,1.00,29874.00,1.00,125.00,50.40,1.40
21995.00,3.00,28977.00,2.00,200.00,47.10,2.00
21995.00,3.00,28526.00,2.00,160.00,50.40,2.00
22995.00,1.00,14068.00,2.00,145.00,54.30,2.00
18990.00,1.00,6321.00,1.00,145.00,50.40,2.00
40990.00,3.00,4440.00,1.00,145.00,37.70,3.00
23995.00,1.00,2085.00,2.00,145.00,51.40,1.60
37995.00,3.00,2712.00,2.00,145.00,38.20,2.00
33410.00,3.00,3968.00,2.00,145.00,47.90,2.00
22997.00,1.00,6921.00,1.00,145.00,47.10,1.00
14995.00,1.00,50062.00,1.00,30.00,57.60,1.20
11995.00,1.00,31500.00,1.00,30.00,57.60,1.40
12995.00,1.00,21807.00,1.00,30.00,57.60,1.40
27990.00,3.00,7215.00,2.00,145.00,46.30,2.00
29990.00,3.00,5397.00,2.00,145.00,50.40,2.00
23377.00,1.00,4963.00,1.00,145.00,42.80,1.50
25995.00,1.00,13688.00,1.00,200.00,40.40,2.00
18995.00,3.00,19735.00,1.00,30.00,57.60,1.40
20995.00,3.00,22175.00,1.00,145.00,47.90,1.40
23995.00,3.00,13907.00,1.00,145.00,49.60,1.40
14495.00,1.00,20106.00,1.00,145.00,67.30,1.00
30995.00,3.00,7891.00,1.00,145.00,40.90,2.00
26490.00,3.00,4836.00,2.00,145.00,48.70,2.00
34259.00,1.00,4587.00,1.00,145.00,37.20,2.00
35131.00,1.00,5721.00,1.00,145.00,37.20,2.00
50414.00,3.00,4236.00,2.00,145.00,33.20,3.00
21995.00,3.00,18188.00,2.00,200.00,47.10,2.00
16995.00,1.00,41497.00,2.00,125.00,57.60,2.00
14995.00,1.00,13961.00,1.00,30.00,58.90,1.40
30990.00,3.00,10852.00,2.00,145.00,47.90,2.00
18490.00,1.00,10059.00,1.00,145.00,43.50,1.50
18490.00,1.00,5985.00,1.00,145.00,43.50,1.50
26490.00,3.00,6214.00,1.00,145.00,38.70,2.00
59995.00,3.00,5089.00,1.00,145.00,30.10,2.90
24995.00,1.00,2756.00,1.00,145.00,42.20,1.00
29490.00,3.00,4982.00,2.00,145.00,47.90,2.00
17495.00,3.00,41505.00,2.00,20.00,67.30,2.00
20995.00,3.00,26494.00,1.00,145.00,47.90,1.40
14495.00,1.00,23655.00,1.00,30.00,55.40,1.40
58995.00,3.00,3382.00,1.00,145.00,30.10,2.90
19995.00,1.00,17789.00,1.00,145.00,54.30,1.50
33640.00,3.00,5023.00,2.00,145.00,47.90,2.00
53939.00,3.00,6238.00,2.00,145.00,37.70,3.00
30719.00,3.00,4520.00,1.00,145.00,39.80,2.00
30197.00,3.00,5210.00,1.00,145.00,39.80,2.00
27022.00,3.00,3256.00,1.00,145.00,40.40,2.00
37560.00,3.00,5201.00,2.00,145.00,44.10,2.00
49990.00,3.00,28.00,2.00,145.00,33.60,3.00
12495.00,1.00,25747.00,1.00,0.00,67.30,1.00
14995.00,1.00,27000.00,1.00,145.00,55.40,1.40
24490.00,3.00,51562.00,2.00,235.00,42.80,3.00
13995.00,1.00,40030.00,2.00,0.00,83.10,1.60
19495.00,3.00,43099.00,2.00,145.00,56.50,2.00
17995.00,1.00,18842.00,1.00,145.00,55.40,1.00
19995.00,3.00,31894.00,2.00,30.00,64.20,3.00
30728.00,3.00,5712.00,2.00,145.00,51.40,2.00
18995.00,3.00,38540.00,2.00,125.00,58.90,2.00
13995.00,1.00,25552.00,1.00,30.00,56.50,1.40
18495.00,3.00,72283.00,2.00,145.00,54.30,3.00
34995.00,3.00,22809.00,2.00,235.00,42.20,3.00
19995.00,1.00,16103.00,2.00,145.00,65.70,2.00
13495.00,1.00,23745.00,1.00,30.00,57.60,1.40
16995.00,1.00,29593.00,2.00,30.00,62.80,2.00
13995.00,3.00,15300.00,1.00,125.00,53.30,1.40
25995.00,3.00,9185.00,1.00,145.00,48.70,1.40
25995.00,1.00,1592.00,1.00,145.00,39.20,1.50
10995.00,1.00,45644.00,2.00,0.00,80.70,1.60
48995.00,3.00,4488.00,2.00,145.00,33.60,3.00
33995.00,3.00,29156.00,2.00,235.00,42.20,3.00
12298.00,1.00,15837.00,1.00,30.00,58.90,1.40
15998.00,1.00,15264.00,2.00,30.00,61.40,2.00
18998.00,1.00,8211.00,2.00,150.00,49.60,1.60
21995.00,1.00,10962.00,1.00,145.00,50.40,1.40
28995.00,3.00,42187.00,2.00,235.00,42.80,3.00
15995.00,1.00,8128.00,1.00,30.00,55.40,1.40
13985.00,1.00,55697.00,2.00,20.00,70.60,2.00
13995.00,1.00,35446.00,2.00,145.00,54.30,2.00
18499.00,3.00,30366.00,2.00,160.00,50.40,2.00
27498.00,3.00,32090.00,1.00,145.00,40.40,2.00
15998.00,3.00,19300.00,1.00,145.00,47.90,1.40
13998.00,1.00,37478.00,2.00,0.00,74.30,2.00
24998.00,3.00,6266.00,1.00,145.00,38.20,2.00
13995.00,1.00,8577.00,1.00,30.00,55.40,1.40
18995.00,1.00,13147.00,2.00,145.00,67.30,1.60
22995.00,3.00,24336.00,2.00,145.00,61.40,2.00
17495.00,1.00,23813.00,1.00,145.00,55.40,1.00
21995.00,3.00,17633.00,1.00,145.00,52.30,1.40
16995.00,3.00,55220.00,2.00,30.00,64.20,2.00
22995.00,3.00,47952.00,2.00,145.00,56.50,2.00
19995.00,3.00,50500.00,2.00,235.00,44.10,3.00
15495.00,1.00,31147.00,1.00,30.00,56.50,1.40
25998.00,3.00,79.00,2.00,150.00,46.30,2.00
14500.00,3.00,56875.00,2.00,150.00,53.30,2.00
18995.00,1.00,37056.00,2.00,160.00,53.30,2.00
39995.00,3.00,5431.00,1.00,145.00,34.00,2.50
13995.00,1.00,31031.00,1.00,30.00,56.50,1.40
17995.00,3.00,34906.00,2.00,160.00,49.60,3.00
21995.00,3.00,14821.00,2.00,145.00,64.20,3.00
15495.00,1.00,15307.00,1.00,30.00,55.40,1.40
19995.00,3.00,23626.00,1.00,160.00,45.60,2.00
12995.00,1.00,11892.00,1.00,0.00,67.30,1.00
12995.00,1.00,42165.00,1.00,30.00,56.50,1.40
31795.00,3.00,3036.00,1.00,145.00,34.50,2.00
39995.00,3.00,2703.00,2.00,145.00,40.90,3.00
48995.00,2.00,41032.00,2.00,300.00,39.20,4.00
21495.00,1.00,8545.00,2.00,145.00,53.30,1.60
13498.00,1.00,30287.00,1.00,20.00,60.10,1.40
14998.00,1.00,1893.00,1.00,20.00,60.10,1.40
16998.00,1.00,6896.00,1.00,145.00,52.30,1.40
15498.00,1.00,34084.00,2.00,30.00,62.80,2.00
13985.00,3.00,84222.00,2.00,20.00,68.90,2.00
10385.00,1.00,68428.00,2.00,0.00,83.10,1.60
37500.00,3.00,20283.00,1.00,150.00,34.00,3.00
11500.00,1.00,56235.00,2.00,0.00,74.30,2.00
24500.00,3.00,37492.00,2.00,205.00,47.10,3.00
21500.00,3.00,66959.00,2.00,265.00,41.50,3.00
16000.00,1.00,46622.00,2.00,205.00,47.90,2.00
11995.00,3.00,40003.00,2.00,145.00,56.50,2.00
38900.00,3.00,20300.00,1.00,145.00,34.00,3.00
24498.00,3.00,50.00,1.00,145.00,40.40,2.00
19995.00,1.00,23426.00,1.00,125.00,50.40,1.40
14995.00,3.00,46465.00,1.00,30.00,54.30,1.40
29995.00,3.00,14600.00,2.00,145.00,55.40,2.00
23995.00,1.00,3232.00,1.00,145.00,50.40,1.00
15995.00,1.00,16086.00,1.00,30.00,55.40,1.40
13995.00,1.00,15981.00,1.00,145.00,57.60,1.40
38995.00,3.00,6850.00,2.00,145.00,38.20,3.00
18995.00,1.00,16668.00,2.00,145.00,70.60,1.60
35995.00,3.00,13082.00,1.00,145.00,39.80,3.00
18995.00,3.00,10522.00,1.00,145.00,43.50,1.50
19995.00,1.00,12795.00,1.00,145.00,47.10,1.00
34995.00,2.00,8250.00,2.00,145.00,38.20,2.00
23995.00,2.00,5859.00,2.00,145.00,47.90,1.60
37995.00,2.00,8235.00,2.00,145.00,44.10,2.00
35995.00,1.00,5356.00,2.00,145.00,40.90,2.00
34995.00,2.00,5565.00,2.00,145.00,47.90,2.00
16498.00,1.00,13122.00,1.00,145.00,52.30,1.40
26495.00,1.00,2940.00,1.00,145.00,39.20,1.50
21995.00,3.00,26500.00,2.00,200.00,47.10,2.00
52995.00,3.00,1100.00,2.00,145.00,40.40,3.00
30995.00,3.00,24408.00,1.00,145.00,40.40,2.00
69995.00,3.00,2200.00,1.00,145.00,28.80,2.90
51995.00,3.00,500.00,2.00,145.00,38.70,3.00
21995.00,3.00,47600.00,2.00,145.00,56.50,2.00
22995.00,2.00,17252.00,1.00,145.00,56.50,1.50
19945.00,3.00,49287.00,2.00,145.00,62.80,2.00
22945.00,3.00,47446.00,2.00,145.00,62.80,2.00
22990.00,3.00,14589.00,2.00,30.00,65.70,2.00
13995.00,1.00,41279.00,2.00,0.00,74.30,2.00
60995.00,2.00,3893.00,2.00,145.00,39.20,4.00
38995.00,2.00,3338.00,2.00,145.00,50.40,3.00
42995.00,2.00,4286.00,1.00,145.00,34.00,3.00
28995.00,2.00,22913.00,2.00,145.00,56.50,2.00
36995.00,3.00,4125.00,2.00,145.00,38.20,2.00
34995.00,3.00,4000.00,1.00,145.00,31.70,2.00
38495.00,3.00,5123.00,2.00,145.00,38.20,2.00
43495.00,2.00,5000.00,2.00,145.00,40.90,3.00
34995.00,2.00,6500.00,2.00,145.00,46.30,2.00
35995.00,3.00,29832.00,1.00,145.00,34.00,3.00
21495.00,1.00,11125.00,1.00,125.00,50.40,1.40
36995.00,2.00,11565.00,2.00,145.00,38.20,2.00
22995.00,2.00,10434.00,1.00,145.00,42.20,1.50
11990.00,1.00,61332.00,2.00,20.00,68.90,2.00
11498.00,1.00,22669.00,1.00,30.00,57.60,1.40
19498.00,1.00,14419.00,2.00,145.00,52.30,2.00
10698.00,1.00,37458.00,1.00,30.00,55.40,1.40
11998.00,1.00,23015.00,1.00,20.00,60.10,1.40
22500.00,3.00,26784.00,2.00,150.00,54.30,2.00
35995.00,2.00,7256.00,2.00,145.00,38.20,2.00
17995.00,1.00,24256.00,1.00,145.00,47.10,1.80
28995.00,3.00,11047.00,2.00,145.00,56.50,2.00
22995.00,3.00,19444.00,2.00,125.00,57.60,2.00
17995.00,1.00,30123.00,1.00,125.00,51.40,1.40
25995.00,1.00,7422.00,1.00,145.00,39.20,2.00
24495.00,2.00,40688.00,1.00,160.00,42.80,2.00
38995.00,3.00,5454.00,1.00,145.00,30.70,2.00
19995.00,1.00,12785.00,1.00,145.00,42.80,1.50
42995.00,2.00,7486.00,2.00,145.00,39.20,3.00
36995.00,2.00,9256.00,2.00,145.00,45.60,2.00
29995.00,2.00,13690.00,2.00,145.00,47.90,2.00
20495.00,3.00,25125.00,2.00,160.00,50.40,2.00
34995.00,2.00,6400.00,2.00,145.00,38.20,2.00
19495.00,1.00,3265.00,1.00,145.00,47.10,1.00
22995.00,3.00,17680.00,1.00,145.00,42.20,2.00
11995.00,1.00,38502.00,1.00,30.00,57.60,1.40
12995.00,1.00,36276.00,1.00,30.00,55.40,1.40
49995.00,2.00,23437.00,2.00,300.00,39.20,4.00
25995.00,3.00,20364.00,2.00,145.00,56.50,2.00
11995.00,1.00,22606.00,1.00,30.00,57.60,1.40
29995.00,3.00,100.00,1.00,150.00,39.20,2.00
52995.00,3.00,8503.00,2.00,150.00,33.60,2.90
28995.00,3.00,1296.00,1.00,150.00,34.50,2.00
16995.00,1.00,26307.00,2.00,125.00,60.10,2.00
33995.00,3.00,34685.00,2.00,200.00,47.90,3.00
18995.00,1.00,34728.00,2.00,125.00,57.60,2.00
14995.00,1.00,24427.00,1.00,145.00,55.40,1.40
12995.00,1.00,16763.00,1.00,145.00,55.40,1.40
15995.00,1.00,38484.00,1.00,145.00,55.40,1.00
52995.00,3.00,16837.00,2.00,145.00,39.20,4.00
19995.00,2.00,33523.00,2.00,145.00,58.90,2.00
17298.00,1.00,6402.00,1.00,145.00,52.30,1.40
15998.00,1.00,21944.00,1.00,125.00,49.60,2.00
16498.00,1.00,19383.00,1.00,165.00,46.30,2.00
25998.00,3.00,19118.00,2.00,145.00,47.90,2.00
38995.00,3.00,4436.00,1.00,150.00,32.10,2.00
83995.00,3.00,5978.00,2.00,150.00,30.70,4.00
19995.00,1.00,2235.00,1.00,150.00,49.60,1.00
16995.00,3.00,52496.00,2.00,160.00,50.40,2.00
18350.00,2.00,52255.00,2.00,30.00,61.40,2.00
15590.00,1.00,19686.00,2.00,145.00,68.90,1.60
12500.00,3.00,26705.00,2.00,200.00,47.90,3.00
12500.00,1.00,26705.00,1.00,30.00,58.90,1.40
12500.00,1.00,18120.00,1.00,145.00,57.70,1.40
18000.00,3.00,11966.00,1.00,145.00,47.90,1.40
14500.00,1.00,34728.00,1.00,30.00,57.60,1.40
16995.00,3.00,30547.00,2.00,145.00,70.60,1.60
13795.00,1.00,72406.00,2.00,20.00,68.90,2.00
19995.00,3.00,52822.00,2.00,145.00,64.20,2.00
18990.00,3.00,70228.00,2.00,145.00,54.30,3.00
15795.00,1.00,21637.00,2.00,20.00,67.30,2.00
12595.00,1.00,52006.00,2.00,145.00,54.30,2.00
20495.00,3.00,28994.00,2.00,160.00,50.40,2.00
37995.00,1.00,30.00,2.00,145.00,39.20,3.00
35995.00,2.00,7093.00,2.00,145.00,38.20,2.00
35495.00,3.00,1934.00,1.00,145.00,32.50,2.00
28995.00,3.00,4708.00,2.00,145.00,49.60,2.00
38995.00,2.00,4304.00,2.00,145.00,37.70,2.00
19495.00,1.00,9256.00,1.00,145.00,52.30,1.40
27995.00,2.00,11403.00,1.00,145.00,38.20,1.50
23995.00,3.00,1952.00,1.00,145.00,44.10,1.00
41995.00,3.00,8060.00,2.00,145.00,37.70,3.00
31700.00,3.00,7415.00,2.00,145.00,47.90,2.00
42000.00,2.00,9756.00,1.00,145.00,37.70,3.00
33500.00,2.00,9102.00,2.00,145.00,51.40,3.00
31000.00,2.00,6002.00,2.00,145.00,38.20,2.00
45000.00,2.00,6591.00,2.00,145.00,33.20,3.00
22495.00,1.00,1000.00,2.00,145.00,49.60,1.60
21995.00,2.00,5450.00,1.00,145.00,44.80,1.50
29809.00,2.00,1000.00,2.00,145.00,46.30,2.00
31995.00,2.00,1000.00,1.00,145.00,40.40,2.00
18000.00,1.00,23596.00,1.00,145.00,48.70,2.00
55500.00,2.00,11719.00,2.00,145.00,39.20,4.00
31500.00,2.00,3185.00,2.00,145.00,39.20,2.00
30995.00,2.00,8744.00,2.00,145.00,39.20,2.00
32250.00,2.00,238.00,2.00,145.00,47.90,2.00
31695.00,2.00,4693.00,2.00,145.00,47.10,2.00
19000.00,1.00,28186.00,2.00,145.00,52.30,2.00
16995.00,3.00,37000.00,2.00,145.00,54.30,2.00
14695.00,1.00,13555.00,1.00,30.00,55.40,1.40
31495.00,3.00,31031.00,2.00,235.00,42.20,3.00
17395.00,1.00,34500.00,2.00,160.00,49.60,2.00
33995.00,3.00,6412.00,2.00,145.00,39.20,2.00
17500.00,1.00,14500.00,1.00,20.00,60.10,1.40
11495.00,1.00,24857.00,2.00,0.00,76.30,1.60
32494.00,2.00,2394.00,2.00,145.00,50.40,2.00
36202.00,2.00,1000.00,2.00,145.00,39.20,2.00
37395.00,2.00,1000.00,2.00,145.00,38.20,2.00
31000.00,2.00,1000.00,2.00,145.00,50.40,2.00
37000.00,2.00,10296.00,2.00,145.00,50.40,3.00
20000.00,2.00,6629.00,1.00,145.00,42.20,1.50
26495.00,1.00,6768.00,2.00,145.00,74.30,2.00
23995.00,2.00,5363.00,1.00,145.00,39.80,2.00
42500.00,2.00,4288.00,2.00,145.00,38.20,3.00
7898.00,3.00,88130.00,2.00,30.00,64.20,2.00
50000.00,2.00,17927.00,2.00,145.00,39.20,4.00
29000.00,3.00,6452.00,1.00,145.00,40.40,2.00
41495.00,2.00,6112.00,2.00,145.00,38.70,3.00
25995.00,3.00,7447.00,2.00,145.00,47.90,2.00
35995.00,2.00,4326.00,2.00,145.00,38.20,2.00
49995.00,2.00,5558.00,2.00,145.00,33.60,3.00
31500.00,2.00,2408.00,2.00,145.00,50.40,2.00
23995.00,1.00,4430.00,1.00,145.00,40.90,1.50
23374.00,1.00,1000.00,2.00,145.00,49.60,1.60
22495.00,1.00,1000.00,2.00,145.00,49.60,1.60
11495.00,1.00,8000.00,1.00,0.00,67.30,1.00
19995.00,3.00,29885.00,2.00,30.00,65.70,2.00
17695.00,1.00,14160.00,2.00,145.00,68.90,1.60
27995.00,3.00,21480.00,2.00,145.00,48.70,2.00
46000.00,2.00,6606.00,2.00,145.00,36.20,3.00
23998.00,3.00,12147.00,1.00,145.00,40.40,2.00
12798.00,1.00,29998.00,1.00,20.00,61.40,1.40
17698.00,3.00,22168.00,1.00,145.00,47.90,1.40
10998.00,1.00,24242.00,1.00,0.00,67.30,1.00
19698.00,3.00,18389.00,1.00,145.00,57.70,1.50
17298.00,1.00,31759.00,2.00,30.00,61.40,2.00
24998.00,3.00,12853.00,1.00,145.00,38.20,2.00
24998.00,3.00,13009.00,1.00,145.00,38.20,2.00
25998.00,3.00,17.00,2.00,145.00,46.30,2.00
14998.00,1.00,32125.00,2.00,125.00,57.60,2.00
15998.00,1.00,17416.00,2.00,20.00,67.30,2.00
19498.00,3.00,27049.00,2.00,145.00,67.30,2.00
11950.00,1.00,81877.00,2.00,160.00,49.60,2.00
16998.00,1.00,27692.00,1.00,145.00,49.60,1.40
13995.00,1.00,35446.00,2.00,145.00,54.30,2.00
16995.00,3.00,45000.00,2.00,30.00,64.20,2.00
22590.00,3.00,6672.00,2.00,145.00,57.70,2.00
20498.00,1.00,10005.00,1.00,145.00,50.40,1.40
18998.00,1.00,2069.00,1.00,145.00,41.50,2.00
25998.00,3.00,24608.00,1.00,145.00,39.80,2.00
16495.00,1.00,36031.00,1.00,30.00,60.10,1.40
13998.00,1.00,28752.00,1.00,150.00,58.90,1.40
8498.00,1.00,58601.00,1.00,125.00,52.30,1.40
19998.00,1.00,21113.00,1.00,145.00,55.40,1.50
13998.00,1.00,66047.00,2.00,145.00,55.40,2.00
17498.00,3.00,24405.00,2.00,20.00,64.20,2.00
14995.00,1.00,43193.00,2.00,30.00,65.70,2.00
16500.00,1.00,22379.00,1.00,125.00,52.30,1.40
18498.00,3.00,36223.00,2.00,235.00,44.80,3.00
14998.00,1.00,39293.00,2.00,30.00,62.80,2.00
33498.00,3.00,13512.00,2.00,145.00,50.40,3.00
9698.00,1.00,61194.00,1.00,0.00,67.30,1.00
14849.00,1.00,58670.00,2.00,0.00,74.30,2.00
10994.00,1.00,36951.00,1.00,0.00,67.30,1.00
10202.00,1.00,34250.00,1.00,30.00,55.40,1.40
15495.00,1.00,32811.00,2.00,0.00,74.30,2.00
22695.00,3.00,31842.00,2.00,125.00,58.90,2.00
11695.00,1.00,22373.00,1.00,30.00,55.40,1.40
17495.00,1.00,34617.00,2.00,30.00,60.10,2.00
14495.00,1.00,48065.00,2.00,145.00,55.40,2.00
17795.00,3.00,26752.00,2.00,145.00,64.20,2.00
18695.00,1.00,12300.00,1.00,145.00,52.30,1.40
20000.00,3.00,24000.00,2.00,30.00,61.40,2.00
13998.00,1.00,61410.00,2.00,30.00,62.80,2.00
17498.00,3.00,57290.00,2.00,30.00,61.40,2.00
16495.00,1.00,18045.00,1.00,145.00,55.40,1.00
15498.00,3.00,13542.00,2.00,20.00,72.40,1.60
29998.00,3.00,38678.00,2.00,235.00,42.20,3.00
21498.00,3.00,19608.00,2.00,145.00,62.80,2.00
29695.00,2.00,8849.00,2.00,145.00,47.10,2.00
10995.00,1.00,13854.00,1.00,30.00,55.40,1.40
10495.00,1.00,37131.00,1.00,0.00,67.30,1.00
14998.00,3.00,60484.00,2.00,30.00,64.20,2.00
16998.00,3.00,71253.00,2.00,160.00,49.60,3.00
18998.00,3.00,32968.00,2.00,160.00,50.40,2.00
11698.00,1.00,53372.00,1.00,20.00,60.10,1.40
14898.00,1.00,24222.00,1.00,145.00,53.30,1.40
12698.00,1.00,36081.00,2.00,145.00,55.40,2.00
24498.00,3.00,11487.00,1.00,145.00,42.20,2.00
11998.00,3.00,52765.00,2.00,200.00,47.90,2.00
20350.00,1.00,2065.00,1.00,145.00,46.30,1.50
17950.00,1.00,8026.00,1.00,145.00,47.10,1.00
18300.00,1.00,31500.00,1.00,145.00,55.40,1.50
31888.00,3.00,3481.00,1.00,150.00,33.20,2.00
18288.00,3.00,31348.00,1.00,150.00,51.40,1.40
15498.00,1.00,27370.00,2.00,30.00,64.20,2.00
22500.00,3.00,15175.00,2.00,145.00,61.40,2.00
22988.00,3.00,11347.00,1.00,150.00,52.30,1.40
19688.00,1.00,24387.00,1.00,150.00,49.60,1.40
13688.00,1.00,26165.00,1.00,30.00,55.40,1.40
22988.00,3.00,14950.00,1.00,150.00,42.20,2.00
16490.00,1.00,44316.00,2.00,30.00,64.20,2.00
18488.00,3.00,35329.00,1.00,150.00,47.90,2.00
26500.00,3.00,34201.00,2.00,145.00,52.30,3.00
12450.00,1.00,21429.00,2.00,20.00,68.90,2.00
12990.00,1.00,35694.00,1.00,20.00,60.10,1.00
16998.00,3.00,40858.00,2.00,160.00,50.40,2.00
13998.00,1.00,19285.00,1.00,125.00,53.30,1.40
17498.00,3.00,35903.00,2.00,145.00,56.50,2.00
17498.00,3.00,40256.00,2.00,160.00,50.40,2.00
19995.00,1.00,7307.00,2.00,145.00,51.40,1.60
22995.00,2.00,2402.00,2.00,145.00,47.90,1.60
29995.00,2.00,4384.00,1.00,145.00,38.20,1.50
28495.00,2.00,1442.00,1.00,145.00,40.90,1.50
30995.00,1.00,4173.00,2.00,145.00,40.90,2.00
33995.00,3.00,3243.00,1.00,145.00,34.50,2.00
28495.00,2.00,3381.00,1.00,145.00,40.90,1.50
23495.00,2.00,7378.00,2.00,145.00,52.30,1.60
24495.00,3.00,4634.00,1.00,145.00,40.90,2.00
34995.00,2.00,7126.00,1.00,145.00,32.10,2.00
20990.00,1.00,556.00,1.00,145.00,47.90,1.00
19850.00,3.00,9547.00,1.00,145.00,54.30,1.40
33444.00,3.00,1904.00,1.00,145.00,31.40,2.00
30888.00,3.00,525.00,1.00,145.00,40.90,1.50
31990.00,3.00,2165.00,4.00,135.00,141.30,1.40
20888.00,1.00,1500.00,1.00,145.00,47.90,1.00
21490.00,1.00,1565.00,1.00,145.00,47.90,1.00
13450.00,1.00,59512.00,2.00,145.00,74.30,2.00
21488.00,1.00,6350.00,2.00,145.00,54.30,2.00
21288.00,1.00,4538.00,2.00,145.00,51.40,1.60
21288.00,1.00,6238.00,2.00,145.00,51.40,1.60
22888.00,3.00,6018.00,1.00,145.00,40.90,2.00
28888.00,3.00,4201.00,1.00,145.00,33.20,2.00
21888.00,1.00,5150.00,2.00,145.00,52.30,1.60
10988.00,1.00,40468.00,1.00,30.00,55.40,1.40
38888.00,3.00,1986.00,2.00,145.00,38.20,2.00
24444.00,1.00,4265.00,1.00,145.00,43.50,1.50
39888.00,3.00,1765.00,1.00,145.00,31.00,2.00
33000.00,3.00,820.00,1.00,145.00,32.50,2.00
33444.00,3.00,4846.00,1.00,145.00,31.40,2.00
33444.00,3.00,475.00,1.00,145.00,31.40,2.00
33444.00,3.00,425.00,1.00,145.00,31.40,2.00
37000.00,3.00,2271.00,1.00,145.00,34.00,2.00
25444.00,3.00,4917.00,1.00,145.00,40.90,1.50
26995.00,3.00,6070.00,1.00,145.00,40.90,1.50
23995.00,2.00,7945.00,2.00,145.00,47.90,1.60
18298.00,1.00,20637.00,2.00,30.00,67.30,2.00
12490.00,1.00,38041.00,2.00,30.00,64.20,2.00
16390.00,3.00,28555.00,2.00,125.00,58.90,2.00
24888.00,1.00,3897.00,1.00,145.00,39.20,1.50
21450.00,2.00,5793.00,2.00,145.00,52.30,1.60
18990.00,3.00,30821.00,1.00,200.00,42.80,2.00
15888.00,1.00,52034.00,2.00,145.00,52.30,2.00
20688.00,3.00,9135.00,1.00,145.00,56.50,1.50
35888.00,2.00,21728.00,2.00,145.00,47.90,3.00
28495.00,3.00,2145.00,2.00,145.00,46.30,2.00
38995.00,3.00,6479.00,2.00,145.00,50.40,3.00
34995.00,3.00,1054.00,1.00,145.00,34.50,2.00
30995.00,2.00,4598.00,1.00,145.00,38.20,2.00
23495.00,1.00,1041.00,1.00,145.00,45.60,1.50
15995.00,2.00,21595.00,1.00,145.00,58.90,1.40
19995.00,1.00,9005.00,1.00,145.00,50.40,1.40
40995.00,2.00,9029.00,1.00,145.00,31.40,2.00
18950.00,3.00,25915.00,2.00,145.00,65.70,1.60
20088.00,1.00,15454.00,1.00,145.00,49.60,1.40
26000.00,3.00,25691.00,2.00,200.00,47.90,3.00
29888.00,3.00,29920.00,1.00,300.00,34.90,2.50
20500.00,3.00,5676.00,1.00,145.00,47.10,1.00
36888.00,3.00,3263.00,2.00,145.00,38.20,2.00
17988.00,3.00,24406.00,1.00,125.00,48.70,2.00
34998.00,3.00,44.00,1.00,145.00,32.10,2.00
21698.00,3.00,41109.00,2.00,200.00,45.60,3.00
30543.00,3.00,13433.00,1.00,145.00,31.70,2.00
26588.00,3.00,5130.00,1.00,145.00,38.70,2.00
26846.00,1.00,2362.00,2.00,145.00,42.80,2.00
19998.00,3.00,42565.00,2.00,200.00,47.90,3.00
14698.00,1.00,19637.00,1.00,145.00,53.30,1.40
17498.00,1.00,20674.00,1.00,160.00,46.30,2.00
18498.00,3.00,22540.00,2.00,30.00,64.20,2.00
16498.00,1.00,14146.00,2.00,125.00,60.10,2.00
13498.00,1.00,21160.00,1.00,30.00,55.40,1.40
20498.00,3.00,7779.00,2.00,150.00,47.90,1.60
9995.00,1.00,19603.00,2.00,0.00,80.70,1.60
12995.00,1.00,27275.00,1.00,30.00,55.40,1.40
19888.00,2.00,8274.00,1.00,145.00,45.60,1.00
22750.00,2.00,36399.00,2.00,125.00,60.10,3.00
26990.00,3.00,46401.00,2.00,235.00,42.80,3.00
20890.00,1.00,11088.00,1.00,145.00,50.40,1.40
19990.00,2.00,32276.00,2.00,145.00,61.40,2.00
20488.00,1.00,25576.00,2.00,145.00,54.30,2.00
20488.00,1.00,13069.00,1.00,145.00,54.30,1.50
15498.00,3.00,57123.00,2.00,20.00,67.30,2.00
